tvil_hotel_id,room_name,room_id,free_rooms,all_rooms,room_capacity,price,url
1889753,"эконом с общим сан узлом:  Номер, Эконом, 4-местный, 1-комнатный",1889760,,0,4,,https://tvil.ru/city/irkutsk/hotels/1889753/
1782205,"Семейный :  Номер, Стандарт, 4-местный, 1-комнатный",1782209,1,0,4,6000,https://tvil.ru/city/irkutsk/hotels/1782205/
1782205,"Семейный с большой кроватью :  Номер, Стандарт, 5-местный (4 основных + 1 доп), 1-комнатный",1822075,,0,5,,https://tvil.ru/city/irkutsk/hotels/1782205/
1490581,"Одноместный номер:  Номер, Эконом, 1-местный, 1-комнатный",1508160,2,6,1,2500,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Одноместный номер с балконом:  Номер, Эконом, 1-местный, 1-комнатный",1508164,,0,1,,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двухместный номер:  Номер, Эконом, 2-местный, 1-комнатный",1508166,2,11,2,3000,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер с балконом:  Номер, Эконом, 2-местный, 1-комнатный",1508172,1,0,2,3200,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер повышенной комфортности:  Номер, Стандарт, 2-местный, 1-комнатный",1508180,2,2,2,3500,https://tvil.ru/city/irkutsk/hotels/1490581/
1490581,"Двуспальный номер:  Номер, Эконом, 2-местный, 1-комнатный",1508386,1,0,2,3000,https://tvil.ru/city/irkutsk/hotels/1490581/
1462849,"Номер первой категории Стандарт Одноместный:  Номер, Стандарт, 1-местный, 1-комнатный",1462854,,0,1,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный Одноместный:  Номер, Стандарт, 2-местный (1 основной + 1 доп), 1-комнатный",1474551,,0,2,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории  2х местный Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474574,,0,2,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1474576,2,3,2,8400,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Семейный Улучшенный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1474579,1,0,4,9400,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт Улучшенный:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474586,,0,4,,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Номер первой категории Стандарт- улучшенный с двуспальной кроватью:  Номер, Стандарт, 4-местный (2 основных + 2 доп), 1-комнатный",1474588,2,4,4,9400,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 1 комнатный:  Номер, Семейный, 4-местный (2 основных + 2 доп), 1-комнатный",1848889,1,0,4,12600,https://tvil.ru/city/irkutsk/hotels/1462849/
1462849,"Джуниор Сюит Семейный 2 комнатный:  Номер, Семейный, 5-местный (3 основных + 2 доп), 2-комнатный",1848900,1,0,5,12600,https://tvil.ru/city/irkutsk/hotels/1462849/
1009170,"Одноместный комфорт:  Квартира, 1-местный, 1-комнатный",1009172,1,0,1,4200,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный комфорт 2+1:  Квартира, 3-местный, 1-комнатный",1009175,2,3,3,4200,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный Комфорт 2+2:  Квартира, 4-местный, 1-комнатный",1009182,2,5,4,4200,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный комфорт с диваном:  Квартира, 4-местный, 1-комнатный",1418839,1,0,4,4200,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт трехместный:  Номер, Стандарт, 3-местный, 1-комнатный",1418843,1,0,3,3000,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт четырехместный:  Номер, Стандарт, 4-местный, 1-комнатный",1418848,2,12,4,3000,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семейный комфорт 2+1+1:  Квартира, 4-местный, 1-комнатный",1418864,2,2,4,4200,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Стандарт двухместный:  Номер, Стандарт, 2-местный",1945501,2,2,2,3000,https://tvil.ru/city/irkutsk/hotels/1009170/
1009170,"Семиместный стандарт:  Номер, Стандарт, 7-местный",2005843,1,0,7,6000,https://tvil.ru/city/irkutsk/hotels/1009170/
1064267,"Токио:  Номер, Эконом, 1-местный, 1-комнатный",1064288,1,0,1,3000,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Париж:  Номер, Эконом, 1-местный",1064290,1,0,1,3000,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Мадрид:  Номер, Стандарт, 2-местный, 1-комнатный",1064648,,0,2,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Нью-Йорк:  Номер, Стандарт, 2-местный",1064729,1,0,2,3300,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Барселона:  Номер, Стандарт, 2-местный",1064756,,0,2,,https://tvil.ru/city/irkutsk/hotels/1064267/
1064267,"Москва:  Номер, Стандарт, 3-местный, 1-комнатный",1064761,1,0,3,3500,https://tvil.ru/city/irkutsk/hotels/1064267/
1298063,"Одноместный стандарт:  Номер, Стандарт, 1-местный, 1-комнатный",1298112,2,3,1,7500,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Двухместный стандарт:  Номер, Стандарт, 2-местный, 1-комнатный",1298147,1,0,2,7400,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Семейный четырехместный номер:  Номер, Семейный, 4-местный, 1-комнатный",1298169,,0,4,,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1298183,,0,2,,https://tvil.ru/city/irkutsk/hotels/1298063/
1298063,"Полулюкс с ванной:  Номер, Полулюкс, 2-местный, 1-комнатный",1528239,,0,2,,https://tvil.ru/city/irkutsk/hotels/1298063/
787596,"Полулюкс:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",787660,2,3,3,6000,https://tvil.ru/city/irkutsk/hotels/787596/
787596,"Стандарт двухместный с 1 или 2 кроватями:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",787667,2,21,3,4760,https://tvil.ru/city/irkutsk/hotels/787596/
1372499,"Двухместный номер с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1372575,2,10,2,13800,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Двухместный номер с двумя кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1372606,2,26,2,13800,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер "" Семейный"":  Номер, 4-местный",1756170,,0,4,,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1870031,1,0,2,16200,https://tvil.ru/city/huzhir/hotels/1372499/
1372499,"Номер повышенной категории с раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1870044,1,0,2,16200,https://tvil.ru/city/huzhir/hotels/1372499/
1277758,"Стандартный одноместный :  Номер, Стандарт, 1-местный, 1-комнатный",1277884,2,5,1,5400,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Стандартный двухместный :  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",1277942,2,53,3,6900,https://tvil.ru/city/baikalsk/hotels/1277758/
1277758,"Люкс:  Номер, Люкс, 3-местный (2 основных + 1 доп), 2-комнатный",1277982,1,0,3,11400,https://tvil.ru/city/baikalsk/hotels/1277758/
1000539,"1-местный номер :  Номер, Стандарт, 1-местный, 1-комнатный",1000540,2,12,1,8820,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Стандарт Улучшенный :  Номер, Стандарт, 2-местный, 1-комнатный",1000553,,0,2,,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"2-местный с 2 раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1000584,,0,2,,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Студия:  Номер, Сюит, 2-местный",1000601,,0,2,,https://tvil.ru/city/listvyanka/hotels/1000539/
1000539,"Семейный :  Номер, 3-местный (2 основных + 1 доп)",1729517,1,0,3,18900,https://tvil.ru/city/listvyanka/hotels/1000539/
1467982,"Одноместный номер:  Номер, Полулюкс, 1-местный, 1-комнатный",1467993,1,0,1,2000,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1467982,"Двухместный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1467999,2,4,2,2000,https://tvil.ru/city/nizhneudinsk/hotels/1467982/
1490199,"Стандартный двухместный номер с 1 кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1491461,2,8,2,2400,https://tvil.ru/city/irkutsk/hotels/1490199/
1490199,"Полулюкс:  Номер, Полулюкс, 4-местный, 1-комнатный",1491477,,0,4,,https://tvil.ru/city/irkutsk/hotels/1490199/
1490199,"Стандартный двухместный номер с 2 отдельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1491481,1,0,2,2400,https://tvil.ru/city/irkutsk/hotels/1490199/
1314294,"Делюкс - с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1314310,2,5,2,4500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Делюкс - с 2 кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",1447146,1,0,2,4500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс - с 1 спальней :  Номер, Люкс, 2-местный, 2-комнатный",1447177,1,0,2,7000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Люкс:  Номер, Люкс, 2-местный, 1-комнатный",1447213,,0,2,,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с 1 большой кроватью :  Номер, Стандарт, 2-местный, 1-комнатный",1447260,1,0,2,4000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Стандарт 2-х местный с двумя отдельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",1447367,2,5,2,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",1447373,2,2,2,5500,https://tvil.ru/city/angarsk/hotels/1314294/
1314294,"Семейный номер:  Номер, Семейный, 4-местный, 2-комнатный",1447393,2,2,4,6000,https://tvil.ru/city/angarsk/hotels/1314294/
1851647,"Двуспальная кровать:  Номер, Стандарт, 2-местный, 1-комнатный",1852426,2,3,2,5000,https://tvil.ru/city/cheremhovo/hotels/1851647/
1851647,"Односпальные кровати:  Номер, Стандарт, 2-местный, 1-комнатный",1852439,2,5,2,5000,https://tvil.ru/city/cheremhovo/hotels/1851647/
1343236,"Улучшенный номер (Superior Double/Twin Room) :  Номер, 3-местный (2 основных + 1 доп), 1-комнатный",1343246,2,2,3,6300,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт двухместный:  Номер, Стандарт, 2-местный, 1-комнатный",1343257,1,0,2,6100,https://tvil.ru/city/irkutsk/hotels/1343236/
1343236,"Стандарт одноместный (Double Room) :  Номер, Стандарт, 1-местный, 1-комнатный",1343266,2,6,1,5100,https://tvil.ru/city/irkutsk/hotels/1343236/
424345,"Стандарт (Double):  Номер, Стандарт, 2-местный, 1-комнатный",434202,,0,2,,https://tvil.ru/city/irkutsk/hotels/424345/
424345,"Стандарт (Twin):  Номер, Стандарт, 2-местный, 1-комнатный",434206,1,0,2,5700,https://tvil.ru/city/irkutsk/hotels/424345/
424345,"Улучшенный :  Номер, Полулюкс, 2-местный, 1-комнатный",894629,,0,2,,https://tvil.ru/city/irkutsk/hotels/424345/
1913029,"Люкс:  Номер, Люкс, 4-местный (3 основных + 1 доп), 2-комнатный",1913069,1,0,4,10000,https://tvil.ru/city/huzhir/hotels/1913029/
1913029,"Джуниор Сьют:  Номер, Сюит, 4-местный (3 основных + 1 доп), 1-комнатный",1913107,2,24,4,6500,https://tvil.ru/city/huzhir/hotels/1913029/
1892012,"Двухместный улучшенный:  Номер, Полулюкс, 2-местный, 1-комнатный",1892013,1,0,2,8500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный Стандартный номер:  Номер, Стандарт, 2-местный, 1-комнатный",1892032,2,4,2,7500,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Двухместный номер с видом на оз. Байкал:  Номер, Стандарт, 2-местный, 1-комнатный",2025314,2,6,2,8000,https://tvil.ru/city/listvyanka/hotels/1892012/
1892012,"Трехместный стандартный номер:  Номер, Стандарт, 3-местный, 1-комнатный",2025324,2,2,3,10500,https://tvil.ru/city/listvyanka/hotels/1892012/
1335449,"Стандарт с одной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",1335527,2,4,2,17900,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Стандарт с 1 кроватью или 2 раздельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",1335571,2,6,2,17900,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Джуниор с одной кроватью :  Номер, Полулюкс, 2-местный, 1-комнатный",1335604,1,0,2,22000,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Джуниор с 1 кроватью или 2 раздельными кроватями:  Номер, Полулюкс, 2-местный, 1-комнатный",1335619,2,4,2,22000,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Люкс:  Номер, Люкс, 2-местный, 2-комнатный",1335636,2,2,2,29350,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Амурский Люкс:  Номер, Семейный, 4-местный, 3-комнатный",1335669,1,0,4,46400,https://tvil.ru/city/irkutsk/hotels/1335449/
1335449,"Адмирал:  Номер, Семейный, 4-местный, 2-комнатный",1335678,1,0,4,36600,https://tvil.ru/city/irkutsk/hotels/1335449/
898794,"Twin Двухместный номер 2 раздельными кроватями :  Номер, Стандарт, 2-местный, 1-комнатный",898795,2,7,2,5775,https://tvil.ru/city/irkutsk/hotels/898794/
898794,"Double двухместный номер с одной двуспальной кроватью:  Номер, Стандарт, 2-местный, 1-комнатный",898831,1,0,2,5775,https://tvil.ru/city/irkutsk/hotels/898794/
898794,"Полулюкс:  Номер, Полулюкс, 2-местный, 1-комнатный",898833,1,0,2,6720,https://tvil.ru/city/irkutsk/hotels/898794/
898794,"Комфортный ДВУХМЕСТНЫЙ С ОДНОЙ ИЛИ ДВУМЯ КРОВАТЯМИ:  Номер, 3-местный (2 основных + 1 доп), 1-комнатный",1687625,1,0,3,6195,https://tvil.ru/city/irkutsk/hotels/898794/
898794,"Делюкс с балконом:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",1858897,,0,3,,https://tvil.ru/city/irkutsk/hotels/898794/
767249,"Стандарт двухместный Twin:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",767250,2,5,3,8900,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Стандарт двухместный Double:  Номер, Стандарт, 3-местный (2 основных + 1 доп), 1-комнатный",767258,1,0,3,8900,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Джуниор Сюит с балконом:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",767266,,0,3,,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Джуниор Сюит мансарда:  Номер, Полулюкс, 3-местный (2 основных + 1 доп), 1-комнатный",767268,,0,3,,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Джуниор Сюит :  Номер, Полулюкс, 4-местный (2 основных + 2 доп), 1-комнатный",767270,,0,4,,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Стандарт двухместный Twin мансарда :  Номер, Стандарт, 2-местный, 1-комнатный",2024197,,0,2,,https://tvil.ru/city/irkutsk/hotels/767249/
767249,"Стандарт двухместный Double мансарда:  Номер, Стандарт, 2-местный, 1-комнатный",2024199,,0,2,,https://tvil.ru/city/irkutsk/hotels/767249/
2110558,"Стандарт Категория А:  Номер, Стандарт, 2-местный, 1-комнатный",2110560,2,3,2,5200,https://tvil.ru/city/angarsk/hotels/2110558/
2110558,"Стандарт (Категория В):  Номер, Стандарт, 1-местный, 1-комнатный",2110590,2,3,1,4500,https://tvil.ru/city/angarsk/hotels/2110558/
2110558,"Джуниор Сюит (Категория А):  Номер, Люкс, 2-местный, 1-комнатный",2110595,1,0,2,6600,https://tvil.ru/city/angarsk/hotels/2110558/
2110558,"Джуниор Сюит (Категория В):  Номер, Семейный, 2-местный, 2-комнатный",2110597,1,0,2,5900,https://tvil.ru/city/angarsk/hotels/2110558/
2110558,"Джуниор Сюит (Категория С):  Номер, Полулюкс, 2-местный, 1-комнатный",2110881,2,2,2,5200,https://tvil.ru/city/angarsk/hotels/2110558/
2131235,"Стандарт одноместный:  Номер, Стандарт, 1-местный, 1-комнатный",2131285,2,6,1,6200,https://tvil.ru/city/irkutsk/hotels/2131235/
2131235,"Стандарт с двумя раздельными кроватями:  Номер, Стандарт, 2-местный, 1-комнатный",2131330,2,6,2,6200,https://tvil.ru/city/irkutsk/hotels/2131235/
2131235,"Стандарт улучшенный:  Номер, Стандарт, 2-местный, 1-комнатный",2131347,2,4,2,6200,https://tvil.ru/city/irkutsk/hotels/2131235/
2131235,"Джуниор Сюит:  Номер, Семейный, 2-местный, 1-комнатный",2132919,1,0,2,11000,https://tvil.ru/city/irkutsk/hotels/2131235/
2131235,"Люкс:  Номер, Люкс, 2-местный, 2-комнатный",2132922,1,0,2,14000,https://tvil.ru/city/irkutsk/hotels/2131235/
